id,user_id,location_name,latitude,longitude,location_description,created_at,updated_at,approved
2374,21,"Conero Promontory, North Adriatic Sea",43.5811,13.5722,,,,true
2426,21,"Conic island, Hong Kong",22.363645,114.391517,,,,true
579,1,"CONI, Dampier",-20.574778,116.712703,"",2017-07-23 05:13:07 UTC,2017-07-23 05:13:07 UTC,true
3144,21,"Conservas, La Parguera, SW Puerto Rico",17.9556,-67.04282,,,,true
2833,21,Continental Anctartica,-72.84833,-19.66667,,,,true
2887,21,continental slope off Georgia,30.79167,-79.81667,,,,true
2796,21,"Continental slope off Rio de la Plata, Argentina",-37.28333,-53.86667,,,,true
2470,21,"Cootamundra Shoals, Australia",-10.85,129.21667,,,,true
2933,21,"Cope, Manabí, Ecuador",-1.726111,-81.00694,,,,true
2990,21,"Coquitos Point, Bajo del Diablo, Caño Island, Osa Peninsula, Costa Rica",8.716667,-85.86667,,,,true
2461,21,"Coral Bay, Ningaloo, Western Australia",-23.140651,113.751493,,,,true
396,1,"Coral Gardens, Florida",24.823445,-80.755097,"",2015-04-28 03:54:10 UTC,2015-04-28 04:00:33 UTC,true
2844,21,"Coral island, Gulf of Eilat, Red Sea",26.83398348,33.98311866,,,,true
2404,21,"Coralline Archipelagos, Colombia, Caribbean",9.811255,-75.897934,,,,true
378,1,"Coral Reef Early Warning Station, Discovery Bay, Jamaica",18.472937,-77.415307,"",2014-12-04 23:29:59 UTC,2014-12-04 23:29:59 UTC,true
2751,21,"Cordell Bank, California",38.0543,-123.48,,,,true
487,1,"Corner Beach, Lizard Island",-14.670397,145.442965,Cath Lovelock site,2015-08-25 05:40:10 UTC,2015-08-25 05:40:10 UTC,true
3074,21,"Corner Rise Seamounts, Station MIL 111-1, Northwest Atlantic",34.81267,-50.50383,,,,true
2863,21,"Coronation Island, South Orkneys, Antarctica",-60.57216432,-45.57099487,,,,true
2316,21,"Costa Brava, Girona, Spain",41.8549,3.1778,,,,true
2286,21,"Cova de la Vaca, Medes Islands, Spain",42.05,3.25,,,,true
2710,21,"Coy inlet, Patagonia",-50.933,-69.233,,,,true
2391,21,"Crawl Cay Channel, Panama",9.2602,-82.1091,,,,true
2230,21,"Cross Harbour, Fished population, Little Bahama",25.95,-77.35,,,,true
2064,21,"Cross Harbour Ridge, Little Bahama ",25.9485,-77.3397,,,,true
3137,21,"Cross Seamount, Hawaii",18.70972,-158.2553,,,,true
2858,21,"Cueva Refugio, San Pedro Mártir Island, Sonora, Mexico",28.37162,-112.3173,,,,true
3299,21,"Cumaná, Venezuela",10.461217,-64.194112,,,,true
2832,21,"Cumberland Bay, South Georgia",-54.28333,-36.46667,,,,true
68,1,Curacao,12.197672,-68.939165,"min_depth=40, max_depth=40, start_year=2005, end_year=2005, methodology=DGGE",2014-12-04 23:29:59 UTC,2014-12-04 23:29:59 UTC,true
91,1,"Curacao Island, Australia",-18.66725278,146.5557028,"min_depth=1, max_depth=6, start_year=2003, end_year=2003, methodology=DGGE",2014-12-04 23:29:59 UTC,2014-12-04 23:29:59 UTC,true
3241,21,"Cutin Mali, Croatia, Mediterranean Sea",44.724722,14.493333,,,,true
437,1,"Cyrene patch reef, Singapore",1.2516,103.7184,"",2015-07-28 05:18:49 UTC,2015-07-28 05:18:49 UTC,true
3005,21,"Dahab, Red Sea",28.5095,34.52174,,,,true
381,1,"Dairy Bull, Jamaica",18.46805,-77.388367,"",2014-12-04 23:29:59 UTC,2014-12-04 23:29:59 UTC,true
2451,21,"Dampier Archipelago, Australia",-20.663,116.7086,,,,true
130,1,"Dampier, Australia",-20.663799,116.70846,"min_depth=0, max_depth=7, start_year=2005, end_year=2005, methodology=DGGE",2014-12-04 23:29:59 UTC,2014-12-04 23:29:59 UTC,true
2576,21,"Dampier, Pluto Gas Field, NW Australia",-19.9352,115.3261,,,,true
379,1,"Dancing Ladies, Discovery Bay, Jamaica",18.472817,-77.413367,"",2014-12-04 23:29:59 UTC,2014-12-04 23:29:59 UTC,true
2994,21,"Danger Point, Cape Province",-34.71667,19.33333,,,,true
2944,21,"Dar es Salaam, Zanzibar",-6.75388,39.285859,,,,true
2665,21,"Darley Reef, Queensland, Great Barrier Reef",-19.19867537,148.1872148,,,,true
560,1,"Darvel Bay, North Borneo, Malaysia",5.004837,118.332772,"",2016-02-08 06:57:50 UTC,2016-02-08 06:59:34 UTC,true
2983,21,"Datan Algal Reef, Taoyuan, Taiwan",25.03551,121.0489,,,,true
2024,21,"Davidson Seamount, California",35.75,-122.7,,,,true
589,1,"Davies_1, Davies Reef",-18.833333,147.65,"",2017-07-23 05:46:02 UTC,2017-07-23 05:46:02 UTC,true
368,1,Davies Reef,-18.830949,147.651977,Exact location of Oliver et al. 1983.,2014-12-04 23:29:59 UTC,2014-12-04 23:29:59 UTC,true
83,1,Day Reef,-14.289284,145.329191,"min_depth=25, max_depth=29, start_year=2008, end_year=2008, methodology=DGGE",2014-12-04 23:29:59 UTC,2014-12-04 23:29:59 UTC,true
2644,21,"Dekel Beach, Eilat, Gulf of Aqaba, Israel, Red Sea",29.53403,34.96238,,,,true
2826,21,"Derickson Seamount, Gulf of Alaska ",53.03018,-161.2141,,,,true
2827,21,"Derickson Seamount II, Gulf of Alaska ",52.00977,-161.2401,,,,true
2828,21,"Derickson Seamount III, Gulf of Alaska ",53.04077,-161.1848,,,,true
2829,21,"Derickson Seamount IV, Gulf of Alaska ",52.98387,-161.249,,,,true
2830,21,"Derickson Seamount V, Gulf of Alaska ",54.98733,-140.3998,,,,true
2233,21,"Desbarres Canyon, Grand Banks south of Newfoundland",43.8958,-52.942,,,,true
570,1,Dhabiya			,24.36549992,54.10079998,"Reef 5.5km offshore from Dhabiya district, Abu Dhabi, UAE",2017-03-06 08:56:47 UTC,2017-03-06 08:56:47 UTC,true
2254,21,"Diamante, Portofino, Italy",44.4353,9.2144,,,,true
571,1,Dibba			,25.60313453,56.34847672,"Reef fringing Dibba Rock, Fujairah. UAE",2017-03-06 08:57:20 UTC,2017-03-06 08:57:20 UTC,true
2836,21,"Dickins Seamount, Gulf of Alaska",54.51417,-136.9092,,,,true
2673,21,"Dip reef, Queensland, Great Barrier Reef",-18.41286399,147.4501274,,,,true
227,1,"Discovery Bay, Jamaica",18.467479,-77.404089,"",2014-12-04 23:29:59 UTC,2014-12-04 23:29:59 UTC,true
2027,21,"Dixon Entrance 1, NE Pacific",54.3798,-132.861,,,,true
3308,21,"Dixon Entrance 2, NE Pacific",54.444,-133.142,,,,true
3309,21,"Dixon Entrance 3, NE Pacific",54.456,-133.155,,,,true
3310,21,"Dixon Entrance 4, NE Pacific",54.569,-133.023,,,,true
2345,21,"Dixon Entrance, Alaska",54.3918,-132.0226,,,,true
2021,21,"Dixon Entrance, Gulf of Alaska, NE Pacific",54.4122,-132.086,,,,true
2691,21,"Dominica island, Caribbean Sea",15.49513922,-61.3698816,,,,true
3163,21,"Dongsha Atoll, Taiwan",20.65553656,116.9015227,,,,true
2264,21,"Double cone island, GBR",-20.1079,148.7092,,,,true
3202,21,"Dover strait, English Channel",51.01414077,1.496425549,,,,true
2252,21,"Dragone, Portofino, Italy",44.4936,9.3181,,,,true
526,1,"Dry Tortugas National Park, Florida",24.664207,-82.865174,"",2016-01-08 16:14:39 UTC,2016-01-08 16:14:39 UTC,true
180,1,"Dumaguete, Philippines",9.3167,123.3,"",2014-12-04 23:29:59 UTC,2014-12-04 23:29:59 UTC,true
2265,21,"Dungenesse Reef, Australia",50.9151,0.966,,,,true
2572,21,"Dung Island, Nha Trang Bay, South China Sea, Vietnam",12.26667,109.3633,,,,true
75,1,"Dunsborough, Australia",-33.596592,115.125443,"min_depth=0, max_depth=15, start_year=2005, end_year=2005, methodology=DGGE",2014-12-04 23:29:59 UTC,2014-12-04 23:29:59 UTC,true
2478,21,"Durban, Natal, South-Africa ",-29.53333,31.28333,,,,true
2637,21,"Dur Ridgrig, Dahlak Archipelago, Eritrea",15.711309,40.106339,,,,true
2440,21,"East Arm, Darwin, North Australia",-12.49333,130.8942,,,,true
3258,21,"East Cabritte, US Virgin islands",18.309183,-64.718817,,,,true
528,1,Eastern Adriatic Sea,43.06269,16.4527,"25 locations in the eastern Adriatic Sea given in Kruzic et al., 2012. Fine detail can be added at a later time if needed.",2016-01-08 16:38:42 UTC,2016-01-08 16:38:42 UTC,true
2350,21,"Eastern Canada, NW Atlantic",62.3065,-60.87,,,,true
3204,21,"Eastern Cap de Creus, Costa Brava, NW Mediterranean",42.268056,3.280556,,,,true
2129,21,East Florida,30.733,-79.433,,,,true
527,1,"East Flower Garden Bank, Gulf of Mexico",27.918961,-93.598427,"",2016-01-08 16:28:03 UTC,2016-01-08 16:28:03 UTC,true
2600,21,"East of Jogashima Spur, Japan",35.05867,139.6238,,,,true
2873,21,"East Pacific Rise, 500 km off Acapulco",12.72,-102.6,,,,true
2458,21,"East Point, Darwin, North Australia",-12.41167,130.8067,,,,true
2295,21,"East Point, Nahant, Massachusetts",42.4167,-70.9,,,,true
2931,21,Ecuador coast,-1.035959,-80.83949,,,,true
601,1,"Eilat_1, Israel",29.533333,34.966667,"",2017-07-23 11:20:42 UTC,2017-07-23 11:20:42 UTC,true
2643,21,"Eilate Nature Reserve, Red Sea",29.51,34.9225,,,,true
3105,21,"Eilat Harbour, Red Sea",29.53200513,34.94214467,,,,true
43,1,"Eilat, Israel",29.54973056,34.95620556,"min_depth=0, max_depth=0, start_year=1999, end_year=1999, methodology=Sequencing",2014-12-04 23:29:59 UTC,2014-12-04 23:29:59 UTC,true
2953,21,"El Agudo, Spain, Bay of Biscay",43.99635,-5.579333,,,,true
3076,21,"Elat, Kei
Islands, Arafura Sea",-5.9,132.945,,,,true
530,1,"Elba Isle, Tyrrhenian Sea",42.750143,10.39978,"Coordinates of site in Goffredo et al., 2009. (original coordinates given in Deg Min Sec)",2016-01-08 17:23:18 UTC,2016-01-08 17:23:18 UTC,true
3217,21,"El bau de fora, Cap de Creus, NW Mediterranean",42.342921,3.277931,,,,true
2970,21,"El Cañon, San Benedicto, Revillagigedo Archipelago",19.29781,-110.8047,,,,true
2368,21,"Elefante Island, Las Perlas Archipielago, Panama",8.4068,-78.8027,,,,true
2840,21,"Elephant island, Antarctica",-60.6465,-53.957,,,,true
2888,21,"Eleuthera island, Bahamas",24.9089718,-76.18646663,,,,true
425,1,El-Fanadir,27.2444778,33.7930128,"",2015-06-25 01:51:13 UTC,2015-06-25 05:26:10 UTC,true
2924,21,"El Faro, Oxaca",15.793332,-96.04135,,,,true
2663,21,"Elford Reef, Queensland, Great Barrier Reef",-16.9111196,146.2386747,,,,true
3218,21,"El Gat, Cap de Creus, NW Mediterranean",42.233202,3.269691,,,,true
3148,21,"El Hoyo, La Parguera, SW Puerto Rico",17.87598,-67.04365,,,,true
2900,21,"Elizabeth bay, Albemarle island, Galapagos",-0.597711854,-91.08432434,,,,true
186,1,"Elkhorn Reef, Florida",25.21766,-80.09961,"",2014-12-04 23:29:59 UTC,2014-12-04 23:29:59 UTC,true
3103,21,"El Kura, Gulf of Elat",29.441349,34.957566,,,,true
2013,21,"El Morro, Santa Marta, Colombia",11.249,-74.2301,,,,true
3220,21,"Els Forcats, Cap de Creus, NW Mediterranean",42.302815,3.304023,,,,true
2342,21,"Endicott Arm, Alaska",57.7265,-133.2318,,,,true
173,1,"Enewetak Atoll, Marshall Islands",11.413548,162.147607,"",2014-12-04 23:29:59 UTC,2014-12-04 23:29:59 UTC,true
2060,21,English channel,50.4893,-0.9647,,,,true
2595,21,"Enoshima, Nagoya, Japan",35.30940212,139.4806099,,,,true
521,1,Equatorial Eastern Pacific,4.042618,-84.420333,"",2015-11-10 08:07:53 UTC,2015-11-10 08:07:53 UTC,true
2676,21,"Erskine island, Queensland, Great Barrier Reef",-23.09868103,151.7829895,,,,true
636,1,Esk Reef,-18.773818,146.519938,"",2017-08-25 04:27:56 UTC,2017-08-25 04:27:56 UTC,true
3257,21,"Europa Bay, US Virgin islands",18.316717,-64.729933,,,,true
2611,21,"Europa island, Madagascar",-22.366928,40.353096,,,,true
3173,21,"Explorer's Cove, Antarctica",-77.566667,163.583333,,,,true
582,1,"Faga’alu, American Samoa",-14.279444,-170.700833,"",2017-07-23 05:30:10 UTC,2017-09-23 12:20:48 UTC,true
2343,21,"Fairweather ground, Alaska",57.2882,-138.3239,,,,true
2790,21,Falkland islands,-53.0,-60.0,,,,true
3048,21,"False Bay, Cape Province, South Africa",-34.25,18.5,,,,true
3255,21,"False bay, South Africa",-34.19552919,18.65115964,,,,true
2471,21,"Farmers Point, Facing island, Queensland, Australia",-23.75,151.3333,,,,true
2260,21,"Faro Cape, Portofino, Italy",44.5461,9.255,,,,true
2630,21,"Farur Island, Persian Gulf, Iran",26.284482,54.507351,,,,true
89,1,Feather Reef,-17.53280278,146.3924694,"min_depth=10, max_depth=17, start_year=2003, end_year=2003, methodology=DGGE",2014-12-04 23:29:59 UTC,2014-12-04 23:29:59 UTC,true
2186,21,Federated States of Micronesia,7.4221,151.7193,,,,true
2239,21,"Figuier Exterior, Marseille, France",43.2051,5.4469,,,,true
2247,21,"Figuier interior, Marseille, France",43.2052,5.4469,,,,true
122,1,Fiji,-17.713371,178.065032,"min_depth=0, max_depth=0, start_year=2008, end_year=2008, methodology=DGGE",2014-12-04 23:29:59 UTC,2014-12-04 23:29:59 UTC,true
3126,21,"Fiji plateau, Pacific Ocean",-19.16667,178.1667,,,,true
3191,21,"Filchner Ronne Ice Shelf, Weddell Sea, Antarctica",-74.416704,-23.963032,,,,true
2063,21,"Filicudi, Sicily, Italy",38.5544,14.5656,,,,true
2720,21,"Firth of Thames, New Zealand",-37.03294284,175.4098969,,,,true
2445,21,"Fish reef, Bynoe Harbour, Australia",-12.43333,130.45,,,,true
2524,21,"Fjord Isla, Bernardo, Chile",-48.28694,-74.33611,,,,true
2989,21,"Flinders Marine Park, Tasman Sea",-40.47,149.405,,,,true
2666,21,"Flinders reef, Queensland, Great Barrier Reef",-26.98195073,153.4998267,,,,true
260,1,Florida Caribbean,0.0,0.0,"",2014-12-04 23:29:59 UTC,2014-12-04 23:29:59 UTC,true
50,1,Florida Keys,24.776438,-80.717769,"min_depth=10, max_depth=10, start_year=2006, end_year=2006, methodology=DGGE",2014-12-04 23:29:59 UTC,2014-12-04 23:29:59 UTC,true
2104,21,Florida straits,27.0,-79.0,,,,true
2716,21,"Fly Point, Port Stephens, N.S.W., Australia ",-32.71325356,152.1511831,,,,true
370,1,"Fort Jefferson, Florida",24.627435,-82.87314,"",2014-12-04 23:29:59 UTC,2014-12-04 23:29:59 UTC,true
2785,21,"Fort Lauderdale, Florida",26.26667,-79.71667,,,,true
31,1,"Fort Lauderdale, Florida, USA",26.121446,-80.103239,"Location only approximate as co-ordinates not given (Knutson et al. 1972).
Depth is midpoint of given range (2-5m).",2014-12-04 23:29:59 UTC,2014-12-04 23:29:59 UTC,true
2734,21,"Frailes del Sur, Azuero, Panama",7.334524831,-80.13333337,,,,true
2698,21,"Frederickstad, St. Croix, Caribbean Sea",17.71438006,-64.88793161,,,,true
44,1,French Frigate Shoals,23.84968333,-166.2974333,"min_depth=15, max_depth=20, start_year=2006, end_year=2005, methodology=Cloning",2014-12-04 23:29:59 UTC,2014-12-04 23:29:59 UTC,true
2712,21,"French Reef, Florida keys",25.03888976,-80.35059462,,,,true
2718,21,"Funafuti Atoll, Ellice Island",-8.523820842,179.1196865,,,,true
3213,21,"Gabinière island, Port Cros, France, NW Mediterranean Sea",42.988301,6.395184,,,,true
2014,21,"Gairaca, Santa Marta, Colombia",11.3251,-74.1141,,,,true
536,1,Galapagos Islands,-0.800351,-90.497096,"",2016-01-08 18:16:57 UTC,2016-01-08 18:16:57 UTC,true
2954,21,Galicia Bank (northwestern Spain),42.48953,-11.85485,,,,true
2176,21,"Gallina, La Galite, Tunisia",37.6756,9.7706,,,,true
2175,21,"Gallo, La Galite, Tunisia",37.7014,9.1086,,,,true
3305,21,"Gallows bay, St. Eustatius, Caribbean Sea",17.475034,-62.985873,,,,true
175,1,"Galu Falhu, Maldives",4.205432,73.498778,"",2014-12-04 23:29:59 UTC,2014-12-04 23:29:59 UTC,true
3237,21,"Gandia, W Mediterranean Sea",38.992006,-0.151937,,,,true
2823,21,"Ganquan Plateau, South China Sea",16.879768,110.783939,,,,true
2310,21,"Garambi, Formosa, Taiwan",21.8994,120.8416,,,,true
3286,21,"Gardner Pinnacles, Pacific Ocean",25.350556,-168.15,,,,true
2070,21,"Gargallu, Scandola NR, France",42.3702,8.5342,,,,true
3050,21,"Gaußstation, Antarctica",-66.03,89.63,,,,true
3250,21,"Genoa Harbor, Italy, Mediterranean Sea",44.409194,8.927417,,,,true
529,1,"Genova, Ligurian Sea",44.333303,9.133342,"Coordinates of site in Goffredo et al., 2009. (original coordinates given in Deg Min Sec)",2016-01-08 17:07:10 UTC,2016-01-08 17:07:10 UTC,true
3,1,"Geoffrey Bay, Magnetic Island",-19.156016,146.864828,"",2014-12-04 23:29:59 UTC,2014-12-04 23:29:59 UTC,true
2694,21,Georges bank,40.819649,-68.562793,,,,true
3002,21,"Gezirat Fara’un, Gulf of Aqaba, Red Sea",29.46304,34.85761,,,,true
2490,21,"Ghadior, Dakar, Senegal",14.730868,-17.461848,,,,true
2382,21,"Giens, France, Mediterranean Sea",42.0324,6.1425,,,,true
3193,21,"Gigante Seamount Complex, Mid-Atlantic Ridge, Azores region",39.0,-30.0,,,,true
3201,21,"Gioia Canyon, Tyrrhenian Sea",38.5,15.766667,,,,true
2054,21,"Girona Coast, Spain",42.0315,3.2083,,,,true
2456,21,"Gladstone, Rat Island, Queensland, Australia",-23.76667,151.3167,,,,true
1,1,Global estimate,0.0,0.0,"Global estimate is special location reserved for species-level traits. Such traits include individual-level traits that do not vary among individuals of a species over ecological time-scales (e.g., sexual system), as well as emergent characteristics of individuals within a species (such as geographical range size and greatest depth observed). Species-level traits do not have contextual traits because, by definition, they apply to all individuals, globally.",2014-12-04 23:29:59 UTC,2015-05-12 00:59:53 UTC,true
2770,21,"Gold Beach, Oregon",42.45722,-124.84,,,,true
2212,21,"Golden Garden, Washington",47.6902,-122.4087,,,,true
372,1,"Golding Cay, Bahamas",24.219691,-77.602505,This location was very hard to find and probably no longer called Golding Cay.  The description was taken from Vaughan 1915.,2014-12-04 23:29:59 UTC,2014-12-04 23:29:59 UTC,true
2868,21,"Gomomo island, Ceram Sea",-1.891667,127.65,,,,true
2831,21,"Gonubie, Eastern Cape Province",-33.11333,28.08167,,,,true
2401,21,"Gorda rock, Bahamas",26.11667,-77.55,,,,true
455,1,"Gosong Cemara, Karimunjawa Islands, Java",-5.8213,110.3816,"",2015-07-29 21:12:04 UTC,2015-07-29 21:57:56 UTC,true
2420,21,"Goto islands, Japan",32.685974,128.74989,,,,true
2839,21,"Gough Island, Saint Helena",-40.31749386,-9.936308501,,,,true
2688,21,"Granada, Caribbean Sea",12.122688,-61.682381,,,,true
3116,21,"Grand Banks south of Newfoundland, NW Atlantic Ocean",45.0006059,-53.00021463,,,,true
2009,21,Grand Cayman,19.3531,-81.2367,,,,true
2154,21,"Grand Conglue, Marseille, France",43.176,5.3999,,,,true
235,1,Granito I Panama Caribbean,0.0,0.0,"",2014-12-04 23:29:59 UTC,2014-12-04 23:29:59 UTC,true
2003,21,"Great Abaco, Bahamas ",26.3871,-77.2474,,,,true
2775,21,Great Bahama Bank,23.48333,-77.15,,,,true
3032,21,"Great Bahaman Bank, between Andros and Great Exuma Islands, Bahamas",23.4,-76.55,,,,true
2,1,Great Barrier Reef (GBR),-17.832374,146.821289,The Great Barrier Reef region. GBR.,2014-12-04 23:29:59 UTC,2014-12-04 23:29:59 UTC,true
2719,21,"Great Exhibition Bay, New Zealand",-34.465,173.2115,,,,true
416,1,Great Palm Island,-18.726585,146.6306316,"",2015-06-05 04:52:28 UTC,2015-06-05 04:52:28 UTC,true
558,1,"Green Island, Taiwan",22.63889,121.47948,"Green Island, offshore of Taiwan",2016-01-11 02:07:59 UTC,2016-01-11 02:07:59 UTC,true
3151,21,"Grotte Bear, Banyuls, Mediterranean",42.515752,3.140926,,,,true
2149,21,"Grotte Pérès, Marseille, France",43.1878,5.3825,,,,true
2151,21,"Grotte sud, Riou island, France",43.1767,5.3753,,,,true
420,1,Grub Reef,-18.6265198,147.4286768,"",2015-06-05 05:26:08 UTC,2015-06-05 05:26:08 UTC,true
2683,21,"Guadalupe island, Caribbean Sea",16.23246108,-61.54268761,,,,true
114,1,Guam,13.50385,144.723552,"min_depth=0, max_depth=0, start_year=1999, end_year=1999, methodology=Sequencing",2014-12-04 23:29:59 UTC,2014-12-04 23:29:59 UTC,true
609,1,"Guam_1, Guam",13.444167,144.793611,"",2017-07-23 11:37:45 UTC,2017-09-23 04:34:08 UTC,true
2812,21,Guinea Bissau,10.91667,-16.66667,,,,true
459,1,"Guiri Guiri Reef, Papagayo Gulf, Pacific Costa Rica",10.5743,-85.7344,"",2015-07-30 03:52:32 UTC,2015-07-30 03:52:32 UTC,true
2483,21,"Gujarat, India",22.525,68.1,,,,true
2090,21,"Gulf of Alaska, NE Pacific",55.007,-134.435,,,,true
185,1,"Gulf of Aqaba, Red Sea",28.75,34.75,"",2014-12-04 23:29:59 UTC,2014-12-04 23:29:59 UTC,true
2473,21,"Gulf of Carpentaria, Australia",-11.25167,140.4233,,,,true
2733,21,"Gulf of Chiriquí, Panama",7.879034,-82.177804,,,,true
2301,21,"Gulf of Eliat, Red Sea",29.5623,34.9871,,,,true
429,1,Gulf of Guanahacabibes,22.041552,-84.6080518,"",2015-06-25 06:49:30 UTC,2015-06-25 06:49:30 UTC,true
2338,21,"Gulf of Maine, Northeast Channel ",41.9763,-65.6389,,,,true
2184,21,"Gulf of Maine, Northeast Channel Coral Conservation Area",41.9764,-65.6388,,,,true
3104,21,"Gulf of Mannar, Sri Lanka, Indian Ocean",8.830894,79.73421,,,,true
3261,21,"Gulf of Mexico, Caribbean Sea",25.33883058,-90.02124697,,,,true
2224,21,"Gulf of Mexico, site A",30.0667,-88.2167,,,,true
2225,21,"Gulf of Mexico, site B",30.0,-87.95,,,,true
2294,21,"Gulf of Naples, Italy",40.7798,14.3378,,,,true
403,1,"Gulf of Papagayo, Costa Rica",10.737026,-85.845548,"",2015-05-12 06:15:30 UTC,2015-05-12 06:15:30 UTC,true
3154,21,"Gulf of St. Eufemia, Italy, Mediterranean Sea",38.78333,16.11667,,,,true
2189,21,"Gulf of St. Lawrence, Canada",48.7253,-63.1301,,,,true
537,1,Gulf of Suez,28.729414,33.000291,"",2016-01-08 18:21:57 UTC,2016-01-08 18:21:57 UTC,true
167,1,Gulf of Tehuantepec,15.529831,-96.516386,"min_depth=2, max_depth=10, start_year=2006, end_year=2008, methodology=DGGE",2014-12-04 23:29:59 UTC,2014-12-04 23:29:59 UTC,true
411,1,Gulf of Thailand,9.288,104.236,"Gulf of Thailand, Vietnam",2015-06-02 03:31:40 UTC,2015-06-02 03:31:40 UTC,true
2300,21,"Gully MPA and Flemish Cap area, NW Atlantic",47.269,-43.5224,,,,true
198,1,"Gun Beach, Guam",13.518203,144.806564,"",2014-12-04 23:29:59 UTC,2014-12-04 23:29:59 UTC,true
2999,21,"Gupo island, Penghu islabnd, Taiwan",23.93861,119.6856,,,,true
2561,21,"Gu-Po Reef, Penghu, Taiwan",23.71432,119.5581,,,,true
2322,21,"Gurnet rock, Bermuda, Caribbean",32.3386,-64.2628,,,,true
2515,21,"Haano Island, Tonga",-19.63583,-174.2989,,,,true
2619,21,"Hachijo island, Izu, Japan",33.34847,139.6864,,,,true
2232,21,"Haddock Channel, Grand Banks south of Newfoundland",44.6328,-54.4776,,,,true
3278,21,"Halfway rock, Northern Massachusetts",42.5,-70.766667,,,,true
2231,21,"Halibut Channel, Grand Banks south of Newfoundland",44.6373,-55.5643,,,,true
3109,21,"Halifax Bay, Australia",-18.81620145,146.3475919,,,,true
2711,21,"Halifax, Nova Scotia",44.64759191,-63.5691036,,,,true
2976,21,"Hanamaulu warehouse, Kauai",21.99489,-159.340922,,,,true
2879,21,"Hannibal Bank, Coiba Island, Gulf of Chiriquí, Panama ",7.436567,-82.07513,,,,true
2869,21,"Hao Atoll, Paumotu islands",-18.0660499,-140.8920258,,,,true
2319,21,"Harbour of Hadera, Israel",32.4704,34.8633,,,,true
3200,21,"Haul 39, NW Punta Alice, Ionian Sea",39.583333,16.875,,,,true
375,1,"Havana, Cuba",23.21193,-82.336305,"",2014-12-04 23:29:59 UTC,2014-12-04 23:29:59 UTC,true
2697,21,"Havana, Cuba, Caribbean Sea",23.11894866,-82.38837341,,,,true
2929,21,"Havelock Island, Andaman",12.05928,92.96989,,,,true
244,1,Hawaii,20.846946,-157.592354,"",2014-12-04 23:29:59 UTC,2016-01-08 18:30:04 UTC,true
611,1,Hawaii_1,21.466927,-157.810793,"",2017-07-23 12:15:25 UTC,2017-09-23 12:06:25 UTC,true
2285,21,"Hawaii Kai, Oahu, Hawaii",21.2851,157.7187,,,,true
627,1,"Hazard Bay, Orpheus Island",-18.617028,146.48485,"",2017-08-25 03:10:43 UTC,2017-08-25 03:10:43 UTC,true
2488,21,"Heard island, Sub-antarctic",-53.072408,73.469317,,,,true
2539,21,"Hengam Island, Persian Gulf",26.64305,55.878223,,,,true
586,1,"Heron_1, Heron Island",-23.46254,151.951045,"",2017-07-23 05:39:53 UTC,2017-09-23 11:20:39 UTC,true
587,1,"Heron_2, Heron Island",-23.45,151.916667,"",2017-07-23 05:40:22 UTC,2017-07-23 05:40:22 UTC,true
588,1,"Heron_3, Heron Island",-23.462528,151.951056,"",2017-07-23 05:40:47 UTC,2017-07-23 05:40:47 UTC,true
86,1,Heron Island,-23.44412778,151.9160528,"min_depth=3, max_depth=18, start_year=2005, end_year=2006, methodology=DGGE",2014-12-04 23:29:59 UTC,2014-12-04 23:29:59 UTC,true
386,1,"Hess Reef, St. Croix",7.68903,-64.753618,Krause Lagoon was formerly located here but was dredged and filled for the construction of the Hess oil refinery,2014-12-04 23:29:59 UTC,2014-12-04 23:29:59 UTC,true
2875,21,Hibernia Reef,-11.97404,123.3221,,,,true
549,1,"Hikkaduwa Nature Reserve, Sri Lanka",6.135434,80.092284,"Site estimated from Figure 1 in S.S. Jinendradasa1 and S.U.K. Ekaratne, 2000",2016-01-08 20:24:39 UTC,2016-01-08 20:24:39 UTC,true
447,1,"Hila, Ambon, Banda Sea",-3.5731,128.098,"",2015-07-29 14:32:57 UTC,2015-07-29 14:32:57 UTC,true
2387,21,"Hilo bay, Hawaii",19.7355,-155.076,,,,true
539,1,"Hilutangan Channel, Phillipines",10.277738,123.996869,"Hilutangan Channel off Hadsan, Mactan Island, Phillipines; listed as site in Pätzold 1984",2016-01-08 18:49:07 UTC,2016-01-08 18:49:07 UTC,true
2877,21,"Hin Lom Fang, off Pattaya, Chonburi Province, Thailand",12.80617,100.7058,,,,true
2388,21,"Hin Wong Bay, Koh Tao, Gulf of Thailand",10.1017,99.8509,,,,true
2460,21,"Hirudo Strait, Japan",35.08333,129.2667,,,,true
2593,21,"Hirudo Strait, Nagasaki, Japan",33.16667,129.3,,,,true
257,1,"Hoga, Wakatobi MNP, Tukand Besi ",-5.4717155,123.7724579,"",2014-12-04 23:29:59 UTC,2015-08-28 04:29:31 UTC,true
251,1,"Hoga, Wakatoni MNP, Tukand Besi Indo-Pacific",0.0,0.0,"",2014-12-04 23:29:59 UTC,2014-12-04 23:29:59 UTC,true
2396,21,"Hog Cay, Bahamas",23.61667,-75.35,,,,true
461,1,"Hoi Ha Wan, Hong Kong",22.4872,114.3281,"",2015-08-03 02:22:40 UTC,2015-08-03 02:22:40 UTC,true
640,1,"Hole_S.Santuary, Coral Bay, Ningaloo",-23.14949,113.771217,"",2017-08-25 10:24:36 UTC,2017-08-25 10:24:36 UTC,true
